,0,1
705,"My grandmother was a maid. Those were the only gigs avaliable to dark skinned women in the very early 1900s. Through her skil set she became a top home economics professional for Chicago wealthy whites. Sent my pops to Unv Chicago, aunt to northwestern. Stfu lil bitch.",1
706,@cole_blomgren @JoshAndrusk @nicky_madda I need you all to stay in the kitchen no preclosing whatsoever.,0
707,The thing is if a woman speaks out about rape on Nigerian twitter.The backlash would be shocking. It's not good for the mind. Hence silence,0
708,The woman that accused Nelly of rape says the system has failed her. https://t.co/KPIKW1W9VG,0
709,Don’t tell me how u got a bitch drunk An then u took her to the crib to bust her.... sounds like rape to me...,0
710,"@AnnCoulter Ann, I thought Most Hysterical Woman was engraved on the participation trophy they gave you at the GOP convention. Bless your heart.",1
711,can you choke me with your left hand and slap my head with that book and step fucking me on the face with those heels okay thank you,0
712,*me crying* me to me: ard you pussy ass bitch stfu it ain't cute,1
713,"Hey @AnnCoulter you fucking cunt ass bitch. Do the world a favor and fucking kill yourself, at least you'll be great to something and not fuck that up.....at least we hope you won't.",1
714,"Idk why, but Im a lot nicer to the people I dont like that much. The people I truly love get called a skank bitch or something of that nature",0
715,"To the guys that loved me,made a relationship with, cheated on me, made false promises. Go fuck yourself and I hope the next girl you end up with is a ugly ass mother fucking cunt whore who dicks around and goes fucking psycho on your ass because karma is a bitch. :)",1
716,"Me too is about rape and sexual assault, way to make it about yourself you cunt https://t.co/ua0fwGycUV",0
717,Im perfectly happy with my boyfriend bitch but dont worry karma is coming for your skank ass,1
718,@TomiLahren Were out in huge numbers and I can say thank you to this skank and who she represents. I wasnt involved until I saw this illiterate hooker and her pimp try to influence others. No ones walking away republican barbie. But those anal warts wont ,1
719,"So far it's 43 women and at least three rape accusations but sure, go on and believe it was one woman looking for m… https://t.co/PI4Vag0u0b",0
720,Is it just me or do the hysterical women protesting during the hearings remind you of brainwashed cult members #KavanaghHearing,1
721,@SteveScalise stfu trump incites and promotes violence. We need to do like they are doing to Susan Collins to you. Every state should do that then your Russian donors would lose power and so would you.,0
722,@stevalley @Pattikke @STARZ Seriously. Book Claire was not the stay in the kitchen type. Did I read the same book?,0
723,@ananavarro You people are hysterical. Dow up 26% since election!,0
724,Listening to this right now. Tis plaintive and wistfully beautiful,0
725,@dwmillerus @angiesd789 @SenateMajLdr Yes so obtuse every other country in the fucking world has one. Herp derp. We help fund border walls for other countries then deal with race shaming bullshit from dick lickers like you when we want to protect ourselve,1
726,"Liberals are self-identifying as spectacularly stupid, egocentric liars who will say & do anything in pursuit of their self-elevating agendaWant proof?Just watch @CoryBooker & @SenKamalaHarris compete for Most Hysterical Woman at the Kavanaugh hearings#WalkAwayFromDemocrats",1
727,This is horrifying. So many women have suffered from rape/ abuse at the hands of men who are never held accountable… https://t.co/qJ4SB7KwJi,0
728,Bitch money talk stfu hoe and go make me some more bread @BaaabyOG,1
729,@GOP @POTUS @seanhannity He should talk rape victims & women who were sexually abused. & how no one is above the la… https://t.co/tbqUqmbrkJ,0
730,"Cheap woman ,expensive woman ,black woman ,white woman , colored woman ,short woman tall woman short woman slut whore ,boss lady,u got woman,pretty woman,thick woman ,thin woman etc give them names but they still women n women are one of God's greatest creation",0
731,"@SenDuckworth @BenSasse @SenSasse If you ever say women get 'hysterical' over this issue again, I'm gonna drive down there & spit right in your face. Our lives, our health, our ability to make so many life choices and/or being able to afford any of them a",0
732,"Shut the fuck up, Brandon. You never cared about his Superman. You and a bunch of your buddies are the reason his character was butchered in JL since yall wanted more fun and smiles. Stop with this fake caring act for clout.",0
733,Women who scorn other women for charging rape are what makes it hardest for women 2 seek help. We are half the pop. 2gether we rise. #MeToo,0
734,"@NBCNews Okay your not an ""hysterical woman"", you are just a complete whacko traitor !!!!",0
735,I fucking hate this bitch Naga on #bbcbreakfast Stop interrupting people you ignorant cunt.You're not the expert. STFU,1
736,@reubing What I find amusing is the hysterical woman sitting next to @KamalaHarris!,1
737,"MY VOICE WILL NOT BE SILENT. YOU NAZI PIGS WILL PAY FOR MY RAPE AND THE RAPE OF ALL WOMEN ✊🏿, CHILDREN, PRISONERS ✊🏿, LGBTQ 🌈, ELDERLY, ....",0
738,Polley writes that women in the industry don't think anyone will care if they tell. Rape culture isn't acknowledged… https://t.co/9gsZOS21kV,0
739,@JoeyMinnesota @tbw24431703 @danintheoutback @TomStark88 @RijuColonDee @Ellahbie @briane2874 @thenewalliance2 @Heybabalou @studiohq @jrphoenix77 @Quiggling @cdbrzezinski @katalin_pota @bearingleft @cathyxOR @earlerichardsjr @hayley561girl @dgendvil @Roger,0
740,"fuck you hoe you ugly anyways I was just trynna see what that pum pum like Twanny said it make noises, skank ass hoe says the Nigga that had no chance",1
741,"@ScottWalker Fuck you! Why dont you stand up and defend America? You worthless POS? Obviously youve never served in the military cause you are a pussy, but more pointedly if you had you understand that Service Members fight for the rights of all Americans",0
742,@SenKamalaHarris Its all about $$$$$$ dollar signs for those hysterical women,1
743,@realDonaldTrump Shut the fuck up you pussy grabbing pervert.How's the divorce?It's Mueller Time!,0
744,of i wanna scream ppl that STUPID! Cube is the shitty company? cube is cancelled?? NO. edawn and hyuna went against rules.ofc cube pissed bc they didn't even listen to them?? what are you thinking? sm jyp yg.. all of them will do same. just shut the fuck up anymore.,0
745,@DaddyDaddymac @FLOTUS Michelle Obama is a woman that every woman should aspire to be where Flotus is a skank that no one wants to be,1
746,I just dont get why she has to dress like a fucking hoe to impress a guy or mostly all guys like tf bitch,1
747,"@BenSasse Not having Merrick Garland as SCOTUS is absurd. But Im just a hysterical woman, right asshole?",0
748,"@pahubb43 Worst thing is if they are that stupid to think he, all by himself, can roll back Roe v Wade then they really need to educate themselves on how SCOTUS works. They are probably being paid like the other hysterical women.",1
749,@JeremyN84585788 @HappinessInHD Shut the fuck up you fucking pussy ass bitch I hope your country gets bombed the fuck up,0
750,Everyone wants to put women who make false accusations of rape in prison for life but don't even fight to put ACTUAL rapists in jail,0
751,@JayteKz Tekashi a whole bitch lol fuck that nigga he stole a whole other niggas song and rapes little girls,0
752,"Dear people... before you bitch about a black Superman, please do a bit of reading and then stfukthxbai",0
753,I Wanna Rape You Not Fuck You . Bitch Take My Sex & Stfu,1
754,Bitch stole my tips so I stole hers right back. Fucking cunt.I hate serving.,1
755,"@ajamubaraka Never mind the contempt that the DNC has for its base, giving the nomination to Hillary instead of Bernie, and the contempt Hillary has for the masses calling them ""deplorable"" and claiming women are stupid and voted how their husbands told t",1
756,@AnnCoulter I think the award should go to Cory Booker as the most hysterical woman.,0
757,@LindaSuhler It wasnt a mistake-it is a more than appropriate and accurate description of those hysterical women.,1
758,@HillaryClinton shut the fuck up you treasonous bitch of a whore hurry up and die already,1
759,@HillaryClinton And you enabled your Jack ass hubby to rape women like JUANITA you are pathetic old and WILL NEVER BE PRESIDENT LOVE THE BASKET OF DEPLORABLES,1
760,"@AnnCoulter If by hysterical you mean logical, well-read, unapologetic, and passionate, then you, for once, are correct.",0
761,Bitch ima wear an anklet bc its cute af lmao stfu,0
762,@_toriiclarkee Too bad you have to be a skank in order to stay relevant,1
763,Leaving a pot on the stove can burn more than just your dinner. Always stay in the kitchen while cooking. More tips here:,0
764,@lorenzo_leuzzi @timflynnny @benshapiro you can state what you want. But dont bitch when you are called out for perpetuating rape culture.,0
765,@mmdwriter @JRubinBlogger @BenSasse I am proud to be a hysterical woman. ,0
766,@rabbfam93 @masonsmiff Yea you pussy boy like I said Ill get into your room if I have too !,0
767,"not all men youre right, gomez addams would never do this",1
768,can you like choke me once and for all??,0
769,@realDonaldTrump Grabem by the pussy yet still elected .... shut the Fuck up ... you do talk that way and you are in camera doing it,0
770,"@kylegriffin1 Hard to figure which was the more hysterical woman, Cory Booker or Kamala Harris",1
771,@AnnCoulter You know about hysterical women,1
772,"@thehill @SenJohnMcCain please retire, that tumor turned you into a hysterical libtard. We are sick of you. Go cras… https://t.co/2GOps5BkjF",0
773,@JoeConchaTV @CoryBooker is like a hysterical woman trying to out scream @SenKamalaHarris. I became a conservative years ago when the Democrats treated Clarence Thomas in such a despicable manner. Hope the public is watching this repeat.,0
774,What @AAMTheRealKB3 did was the YT equivalent of a woman making false rape claims. He fucked over any real doxxing victims in the future.,0
775,shut the fuck up you fucking pussy you wouldnt know survival if it hit you in the face you draft dodger,1
776,@mahohiyajo it means skank bastard u dumb bitch,1
777,@Gbaby_5 @collinscody01 @mandaxxbaby @AnoopJo64686365 @savagedewd @YoooooAdrienne Suck these big balls instead you pussy. I would fight you anywhere anyway if you have the balls to step in. Come to Singapore we can sparr there kid.,1
778,If u don't think rape culture exists in the US u should prob check your feed right now 'cause literally every woman u know is posting #MeToo,0
779,"@illuminali4all you're a pussy, stfu",1
780,Nicki album bomb af I swear yall niggas really just dont like women sound like hatin bitch go put on a skirt and stfu,1
781,@Miu_ebooks Its because no one wants to talk to a skank like you,1
782,"@thehill Hysterical woman is the new Nasty woman, we will make a hat for that.",1
783,"@thehill I didnt see any hysterical women, did you?. How mysoginist of her.",0
784,@Alyssa_Milano @SenateDems Hi @Alyssa_Milano. Is there a way to get the ladies to stop shouting out during the hearing? It's having the opposite of the desired effect. I love the silent handmaids. But screaming hysterical women is just insulting to the ca,1
785,@JRubinBlogger @SenFeinstein I wonder what's in the emails of the skank Democrats in Congress. You have some nerve after your candidate Hillary Clinton did what she did.,1
786,@whoisjdan @JasonErnBedwell sugar you should have witnessed a true Jason classic last night. Cherry Falls. I was hysterical.,0
787,"i was also clenching my jaw and further grinding the fuck out of my poor teeth, while saying pleasant things like ""die you fucking bitch, you fucking cunt monster"" as i smashed SOME of my rage out on spidey",0
788,"@_CIay Clay, if this is sarcasm, its really bad, shut the fuck up. If the hats were described as womens yo bitch ass wouldnt want one.",0
789,@AnnCoulter Thats a real low blow to hysterical women.,1
790,"Utter scum. They come here only to mock us, to rob us, to rape our women and to fight us. They think we are weak. T… https://t.co/LazpaSreFc",0
791,"@TwitchiVelocity @LogicsFanpage Lmao stfu nigga you dont know this shit Im going through nigga, you over here tryna kys over some dumb reason foh, try living my life lmao you pussy boy",0
792,"@ChiefCourt Oh no doubt, i stay in the kitchen. Music slappin and a lil bit of greenery and i'm cool lol. FEW businesses?! Damn thats whats up! Yeah lately theres a lot of spots like that poppin up around my way. Which is good. So what would you name it? ",0
793,"Ill rape women but Ill respect cow, Jay hind",1
794,@DebraMessing Susan has lost all credibility and needs to STFU as you said!,1
795,"@YG_Ayce This is what infuriates me. Kangaroos are hopping around like theyre so bad ass and all the while they are complete vulnerable to attacks from above. Jump out of a tree, Choke hold, body scissors and its over. Night, night bouncer dog thing.",0
796,Money can't buy you happiness but it can buy you pussy,1
797,u just like me to feel weird thanks holly so fuck u then bitch go fuck yourself childish little girl grow up I hate u I'm glad I don't c u now bitch face I'm not talk on u 2day now fucking cunt,1
798,"@OneResister @AnnCoulter Wow, I had no idea calling Booker and Harris hysterical women was racist. Amazing how things get redefined on a daily basis.",1
799,@Alyssa_Milano You are a fake feminist and hypocrite not one word about this woman beater. And not one word about the Hollywood who rape women and teenagers. You are a hypocrite just like Obama a hypocrite,0
800,"If it ain't her flag, the POS is in the wrong country. Drag her skank ass out.",1
801,Harvey Weinstein: More Women Accuse Hollywood Producer of Rape https://t.co/t2jeBhj0Cc via @nydjlivedotcom,0
802,There's a stupid woman on YouTube doing a spirit box saying the most horrendous insensitive things to the 'ghost' of Shan. The silly skank would be conversing with demons and she ain't got cross or nothing to counteract it. And I'm glad leave Shan alone.,1
803,"Corey Booker and Kamala Harriss are competing for the most hysterical woman in the Senate #Impeach45, #CoreyBooker, #StopKanavaugh",1
804,"@uselesstat Oh my gosh. Oh. My. Gosh. MY HEAD IS ABOUT TO EXPLODE WITH THAT PERSON'S TWEET. ""Stay in the kitchen cooking for her man""??? Clearly this person wants a show solely about Fr*nk and the misogynistic life he'd lead, not Jamie x Claire that's in ",0
805,Its because you are always a hysterical woman @SenKamalaHarris,1
806,@AnnCoulter Has it been a year already? Are you looking forward to giving up your most hysterical woman( tweeting about seat swap on a @Delta flight) title?,1
807,@kathygriffin Youre an elitist skank with no talent and a twitter army of brainwashed fucktards.,1
808,@phoenix081340 @doyou35 @carolmswain @thecjpearson @MalcolmOutLoud @DineshDSouza @PeteHegseth You mean its meaningless to CULT45 mindless drones. You people ignore facts like trump. You dont have brains. Facts go against your core values. You kiss the ass,0
809,"Y'all degrading iKON, watch out. They might not be the most popular, but they are one of the few versatile kpop groups. You can't bring them down, not at this era. They will continue to shine, and you can no longer do anything to stop it so stfu",0
810,"@piperalex_ Unless cow tipping is classed as physical assault you should shut your fucking whore mouth, i hope you never show your face outside of whatever hole you went to hide in because frankly i would love to drop kick you off a fucking balcony xoxoxo",1
811,Youngboy up to sumn on you Pussy boys,0
812,"@JasonHalle No they don't get it. We're a bunch of ""hysterical women"" as they put it.",1
813,@Drizzling_Dawn Yeah tell them they're a fucking fool for believing 'statistics' that say 90% of women fantasize about rape,0
814,"@BenSasse If youre not going to bother to actually DO anything, just shut up and dont bother. Signed, an hysterical woman.",0
815,"Shut the fuck upYou idiots wonder why people call you entitled misogynistic assholesYou're literally pinning all the blame of a female character not having huge titties on one woman. Do you read what you post? This is a game made by hundreds, and you choose one woman to blame",0
816,@AnnCoulter Says a hysterical woman/hustler/con artist/grifter,1
817,@ben_sassin You ugly lil bitch shut the fuck up if you dont understand the stock market hoe,1
818,@kellierasberry Last wk you said some women allege rape/assault after consensual sex they regret. Pls read #MeToo tweets. 🙁,0
819,@jojojoaugustine @nytimes Why when women are abused its called 'sexual assault' or 'rape' but when it's boys it's c… https://t.co/u22A9W5sfg,0
820,Important: Appeal from GM Police for information re attempted rape of young woman at Green Lane Patricroft at 11.30… https://t.co/kjx44gaRtB,0
821,"@AnnCoulter You thought Kamala Harris was a ""hysterical woman"" at the Kavanaugh hearings?How much box wine have you had today?",0
822,@AgeDemands @flwrpwr1969 @BenSasse Exactly but I am just a Hysterical women that Sasse hates,0
823,@AnnCoulter Say's the HYSTERICAL woman. It is woman right?,0
824,"@Minaj_QueenUK Whoever sent this rude ass message to you is a fucking cunt. You cant just get over your grief, especially with your mother. I mean for fucks sake, you spent nine months inside that woman. Mourning can last for a lifetime, especially with y",0
825,@GOPChairwoman @TWIGGY4065 I know. Booker and Kamala Harris were vying for most hysterical woman at the hearing but were drowned out by the paid harpies being arrested.,1
826,you gotta be a fucking BITCH to play with a girls heart just for some pussy,0
827,@JKCorden Maybe James to You? All these Women as Rape Victims don't deserve Respect and Dignity or Justice ? RAPE is FELONY A CRIME =PRISON,0
828,@Marfy_12 1.ur retarded to take yt photo of someone else2.i will when u show ur real3.ur a fuckin bitch ass nigga u fucking cunt4.boii i got ur mum twerking for 5 cents coz dats how poor u fucking really are.5.stop being a fucked up slutty rat,1
829,"@deadskulltweets, so you missed an in depth hysterical candy corngate. Episode 2 tonight! https://t.co/CKeVBYm6QW",0
830,All you niggas saying no grown man should be this excited for a video game. Go get you some pussy. Bitch stfu. We wait all year for the new 2k to drop as well as other games. We get pussy damn near all year round. You enjoy your life and let us enjoy ours beloved.,0
831,@XnxxHotSex damm baby girl you got a nice pussy right there and be sites you pussy look morh bigger than my girl pussy,1
832,"@Oneiorosgrip @AunsMundai No, I pointed out your semantics were grasping at straws. If I said a woman can rape a ma… https://t.co/TZOTdBtxiF",0
833,MUMMY... NO bitch youll call me DADDY as you choke on my big dick! Youll call me DADDY when I bend you over and strech that cunt wide & split you in two! DADDY knows best. @rtfucker @RT4D1 @RTmutt @BrokeRTPig @RTsubby @rtsucker @RTSlutt @RTFD_ @RTPork @RTPiggyy @RTxxlslave,1
834,"@AnnCoulter Ann:Including Sen. Cory Booker as part of your ""Most Hysterical Woman""?? Come on now, you cn do better than that. This is so beneath your intellectual acumen and although I disagree with most of what you say, come up with something more origin",1
835,Are you fucking kidding me James Corden? Making jokes about women being molested and raped? This is rape culture. https://t.co/P1wSOmkJHZ,0
836,@JanorJanice You think bots can argue. You're so hysterical you can't understand the basic meanings of words. And you're still losing,0
837,@AnnCoulter @RealJamesWoods @marklevinshow Could somebody tell those paid assholes that keep interrupting the confirmation hearings TO SHUT THE FUCK UP!,0
838,"@realDonaldTrump Oh, you pussy grabbing , lying jack ass.",0
839,"@LindseyGrahamSC @BarackObama @realDonaldTrump Yea, I dont think so asshole . I think your a pussy who has gone corrupt if you werent before , treasonous if you werent already . You were NEVER John McCain's friend . You were never a friend to America . Yo",1
840,"@AnnCoulter But if the shoe was on the other foot, we'd know who would be the most hysterical woman in the room.",1
841,@Eljaboom I agree with you about Vanessa being a skank brah! Oh! Wait... Did I say that out loud??? Oppssss...,1
842,#Metoo 'If all the women who have been [#rape(d)] wrote 'Me too.' as a status we might give people a sense of the magnitude of the problem.”,0
843,@Jaykordeii @rainbowhairedqt @KENotBeStopped4 @blackgoddessv @RowWhlgn Lmfao boi! Stfu you definitely it getting any pussy with that mentality I know!,0
844,Im not gonna sit back and let you categorize ALL WHITE MEN are targeting blacks people. Wtf are you even talking about? My best friend since middle school is BLACK. Half of all my friends are BLACK. This cop who gave me a warning yesterday is BLACK. Stfu with that racist mindset,0
845,"guy: ""i want a girl who's smart. but i also want a girl who is a total and complete slut whore.""me: ""how bout a smart slutwhore?""",1
846,@AnnCoulter and you are competing for the ugliest nastiest SKANK in America.....,1
847,"@regular56 There are some wins that will make u go hysterical. Some makes you happy but same time you are sad, beco… https://t.co/NBmQnbcf2v",0
848,You don't have to explain why because a dishwasher the right to speak. Stay in the kitchen,1
849,We as women mostly are rape and sexual assault victims. We kept quiet cos no one believes us. Still.,0
850,"@rdag51509914 @OutlawsOW @DallasFuel Youre**** dumbass I give no fuck about you about your trashass wanna be Texas state team like I said til the beat outlaws in the battle of Texas eat my dick and shut the fuck up, pussy",1
851,"So far, war on drugs, foul words, woman shaming, martial law, rape joke, putang ina, lentek, fake news lang naririnig ko from duterte. 🙄",0
852,@Davina_Tgirl that your sissy slut bitch whore mouth needs to be gagging,1
853,@FanboyDestroyer @hollyrpeete @itsgabrielleu Rape is no a joking matter or a time to speak light . Women have to re… https://t.co/V2qB3zwD7e,0
854,#CubeIsOverParty Hyuna made people pay attention to her message. And even when the entire public was against her she never changed who she was and what she stood for. No matter how often she was slut shamed. She is THAT fucking bitch. She will always be THAT bitch.,0
855,@MetroUK Only if youre a skank who cant afford wireless headphones. Stick with rotten Android phones. Buh-bye.,1
856,Two blue-blood rednecks (yeah apparently its possible to be both) were shouting at my Iranian boss about how Tr*mp hasnt committed any treason and that Hillary (not the Russians) stole the Dem primary from Bernie.I told them they all sounded like hysterical women.They left.,0
857,@thewire_in Nothing new or alleged in this #India's #Army as it's society do rape women with impunity even on @UN p… https://t.co/IwIpcl3l1w,0
858,"Last RT is brilliant someone had replied onto a thread of Claire saying they didn't like ""tv claire"" an that she needs to stay in the kitchen to cook for Jamie. Stfu bitch.",1
859,"Cory Booker and Kamala Harris competing for Most Hysterical Woman at the Kavanaugh hearings, Coulter hilariously tweeted.And yes, liberals immediately got triggered on Twitter, saying her joke was offensive. To them we say, suck it up, snowflakes.",1
860,I wish u would stfu guilty hoe,1
861,"STFU SUSAN. Oh yes, PLEASE lets give Trump CREDIT. I mean how else are you able to walk out on the street. Convince yourself that that this CATASTROPHE of a President who you said was better that HRC IS NOT ripping children away from parents seeking asylum, holding children",1
862,Copper Sandwich Maker Sweeps Sponsored by Money Nuts and Kitchen Authority! Enter today!,0
863,"@suma_surendran Wooow nace pic,, is bien you pussy",1
864,"@SenKamalaHarris @maddow Is there a more stupid person in congress than dipshit Harris? This woman fd Willie Brown, thats gross. Total skank with the intelligence of a pollywog.",1
865,@onnyssaaa well stfu then BITCH you coming to some yeen got NO BUSINESS being in. You need to mind the business that pays you hoe,1
866,@SenKamalaHarris @SenKamalaHarris You're hystericalYou're hysterical You're hysterical You're hystericalYou're hystericalYou're hysterical You're hystericalYou're hystericalYou're hystericalYou're hystericalYou're hysterical You're hystericalYou're hyster,1
867,Your skank ass disgusts me so much,1
868,@dnlltylr You must listen to my dad wrote a porno - it will make your shifts hysterical,0
869,"shut the fuck up you know youre that bitch, whore",1
870,@AnnCoulter This is the Real HYSTERICAL WOMAN:,1
871,Bitch stfu,1
872,@ItsNikG And you deleted your tweet you pussy shut up and take your pills old man,0
873,@macytweets2u Stfu bitch you don't like me get outta here punk hoe you just bored,1
874,"@AngelaBelcamino This just in. Many are saying Trump now at 155% in the polls. Yuge deal, that I can tell you! Witch hunt over. Trump innocent. Crooked Hillary voted ugliest skank of the Decade! Bigly! Trump steaks melt in your mouth like I did Stormy I m",1
875,It’s hysterical that some1 as big as @KailLowry keeps filing PFAs. If I were the judge I’d take one look at her and say “bitch you good” 😂,0
876,Aight goodnight whores except for the girl thats been on the tl bashing guys you a hoe stfu and boss up bitch,1
877,How is it that no law enforcement entity finds it odd that you can leave the WH dead broke and then buy your Skank daughter a $10 million apartment and pay for a $3 million wedding. Have the Clintons ever gone back to Haiti??? #maga #tcot,1
878,"@realDonaldTrump 1st - You were not elected; you & Russia rigged the system2nd - We all heard ""Pussy Grabbing"" so STFU3rd - You LIE - Reporters Report TRUTH4th - All you do all day long is demean & belittle EVERYONE5th - FACT: WE DO SEE FACTS & say You're",0
879,@ArmyInLondon @RoyalFamily @FirstFusiliers @5thfusiliers @BritishArmy @PARA_Band @CanadianArmy @AustralianArmy @RoyalNavy @TowerOfLondon @cityoflondon ELIZABETHII I USED LIBO WEAPONS TO TAKEOVER MY ROYAL FAMILY TREASURES MAHABHARAT WHY TRUMP AND CHAIWALA ,0
880,Why would u play with my pure heart u fucking hoe bitch?,1
881,@turf Fuck up you pussy ass scammer,0
882,@Kaepernick7 What the fuck did you sacrifice???YOUR A FUCKING BITCH ASS PUSSY AND YOU NEED TO GET YOUR ASS BEAT YOU PIECE OF SHIT,0
883,@SocialPowerOne1 You know whats insane Dana!! Is how the NRA continues to get away with fucking murdering children in country! Why dont you shut the fuck up greedy skank !!,1
884,@KTHopkins You fucking cunt! You dont take reporting seriously! You fucking and disgusting bitch! You are a disgrace for women. Youre a monster!,1
885,@AnnCoulter Simply put,1
886,@ryankay94 @McGiff Oh my god hahaha! Yeh Rardi! How dare you have bare walls in the middle of decorating . Just do it the skank way and paper over the previous...,0
887,I'm reading about Martha and Mary this morning and it's just striking me again that many of us have turned a story where Jesus tells a woman that she doesn't have to stay in the kitchen into a lesson about how some of us think we're too busy for our quiet time.,0
888,@StormyDaniels Going to take a lot more than a skank like you! #wearethestorm,1
889,#CONGRATS @protoje! When you sell out venues in California you have to buss a skank like this! It was only A Matter Of Time! Bless up theindiggnation ... the bands vibration is,0
890,@polNewsInfinity It means Islam will show them how to rape/abuse women 24/7!,0
891,mfs never listen to why you feel how you feel but quick to blame you for it bitch you dont even know wtf was wrong jus stfu dumb ass hoe,1
892,@AnnCoulter says the Hysterical Woman who launched an insane crybaby media tirade that lasted for weeks after she was politely asked to switch seats on an airplane,0
893,@likeablade Stop lying u skank bitch but white like u,1
894,Gelinzon Sandwich Maker Sweeps From the Kitchen Authority! Enter today!,0
895,@sarataseer Fuck U SLUT. Your pork dead father is burning in hell. Fuck Face Jewellery seller bitch.,1
896,"Dont worry @AnnCoulter, you are and will always be the most hysterical woman.",1
897,"@Smiddleton8M @UKIP @PrisonPlanet @GerardBattenMEP If it's Americans getting shot, why do you even care? Women around the world suffer at the hands of islamic savages.. beatings, acid attacks, rape, murder.. but those guns are so scary to you, aren't they",0
898,"Left the WH dead broke, but were able to buy 2 million dollar homes and buy their Skank daughter a $10 million dollar apartment. Boy, would I love to see those loan applications and bank statements. Can you smell bank fraud and tax shenanigans? #tcot #maga",1
899,"shut the fuck up you stupud fucking edater , go get some fucking pussy irl you dumb muslim",1
900,"@Denymesanity @HamLibertarian Shut up, I heard you were a skank and totally let David M go all the way!",1
901,@CheriJacobus Hollywood is complicit in the rape and sexual assault of women for over 20 years.,0
902,"!@elenakoshkaxoxo will do anything to be a member of your guild, you can use her up, she loves to choke on cocks and her pussy stays wet all day! Your mission is to prove that you are a sword slinger !",1
903,“Officials were saying that mass rape couldn’t have occurred because Rohingya women were too filthy.” On Myanmar https://t.co/x5ARlKSHE8,0
904,I added a video to a @YouTube playlist Skank - Tanto (I Want You) (Ao Vivo),0
905,"Niggas be getting on here crying bout not getting no play everyday lol there are women that like weird niggas,funny niggas, athletic niggas,thug niggas etc. Find a bitch in yo arena and stfu",0
906,https://t.co/gROcmWwiF9 | Woman who accused Nelly of rape wants to drop charges https://t.co/4Viz34rep0,0
907,@JoeNBC ... telling inappropriate jokes can feel like rape 2 a woman cuz she is the one going thru the psychological trauma hearing that...,0
908,Do you get up off the couch and stand for the Anthem when youre at home? Then shut the fuck up.,0
909,"@JaniceMarie717 @imillhiser Oh, calm down you hysterical woman.",1
910,"@WayneDupreeShow Yea, you actually get a pass to do the horrible crap you do Skank BECAUSE your black! White people dont have this pass.",0
911,"Bitch stfu? I didnt asked you something, dumbass hoe? And obsessed? Shut you dirty ass, cause we all know esme was so obsessed with me that she keeped subtweeting about me LOOOOOOOOL",1
912,"The best lessonI learn was to STFU and listen to people doing better than me. Some of you are so triggered by solid advice. You think it's a personal attack. Maybe, just maybe the person knows what they are takin about. They are obviously doing something right.",0
913,@tmalbrghtn @Shadowthedogg90 @OnlineMagazin @prodnose3 If you say so ya fucking cunt puffin..now fuck off and go take youre face for a shite!,0
914,"The future is femaleAverage 40yr old man: um women should stay in the kitchen,, ha clean my house hahahahaMe:",1
915,"@girlsreallyrule Your the fucking bitch,you whore.",1
916,"@Gundam0075 LOL!!! We already have a theme song then!! ""We stay in the kitchen when the kitchen gets hot!""",0
917,"@ABC Hey, immigrant skank ass HO, look, there's an older, fatter less hair dude, AND HE HAS 5X THE THAT YOUR PATHETIC IMMATURE HUBBIE HAS !!! GO ON, GIT !!",1
918,"@rdag51509914 @OutlawsOW @DallasFuel Who the fuck are you talking to pussy, I stated my point til your bitch ass team beats outlaws in the battle of Texas I dont give a fuck about anything else eat a dick and shut the fuck up",1
919,"@TheRickWilson Perhaps Ann meant to tweat that she wished she herself had been present to compete for the most hysterical woman? Regarding Kavanaugh, as Harris & Booker's questions revealed, I felt that he was less than decisive, forthright with his answe",1
920,@realDonaldTrump @NFL This is hysterical. It’s YOU who’s too much talk and not enough action. DO YOUR JOB and stop tweeting !!!!,0
921,I'm going to LARP as someone from a TV show because otherwise I might not get to engage in recreational infanticide said the well adjusted and not at all hysterical woman.,0
922,more worried about your skank ass girlfriend than your own kids i see your true priorities,1
923,"@realDonaldTrump STFU Donnie. Theres no one who gives grades for things like natural disaster relief. You f*cked that one up and 3,000 people are dead. Now youre mocking them. Youre a loser, a pussy, and a bully all wrapped up in a flabby orange skinsuit.",0
924,@AnnCoulter Dont worry Ann. No one will ever accuse you of being a hysterical woman or any kind of woman,1
925,HOW FUCKING DARE YOU LOOK AT HER WHILE CALLING HIM HIS SPIRITUAL SON YOU CUNT FUCKING BITCH,1
926,Dont call them hysterical women.,0
927,"@KatiePrice How are they trying to destroy you? You missed your 4 kids first day at school to skank about topless with yet another man. Disgraceful. The kids are better off with their dads where theyre happy, safe & have a stable, loving home...",1
928,"@itsgabrielleu in any case at all, a rape victim is guilty of it, we should educate our men to respect women PERIOD #nomeansno",0
929,@SenKamalaHarris So now the word hysterical is a completely sexist term? So let's get this straight nobody can say the word monkey anymore when they are describing anyting and the word hysterical can no longer be used to describe a hysterical woman?,0
930,@yikesangeI @betteroffapri @BloodclotBarbie @basically_kai @illegalwhore @hiatusloser You the last bitch that should be talking about looks. Anyways stick that dusty ass tongue back in ya musty STD filled mouth and shut the fuck up hoe.,1
931,"@ASK_des Oh dear, because you don't agree with him you describe him as hysterical? BTW 44m didn't vote Leave.",0
